"OBJECTNUMB,N,19,11","NAMEOBJECT,C,50","NAMEREGION,C,50","NAMEDISTR,C,50","NAMESETTLE,C,50","XCOORD,N,19,11","YCOORD,N,19,11"
"71047,00000000000","""Мечта""",Гомельская обл.,Мозырский р-н,аг. Большие Зимовищи,"52,00268412080","29,06050426090"
"71064,00000000000","""Монтажник""",Гомельская обл.,Мозырский р-н,д. Акулинка,"51,96503433110","29,39612718910"
"71090,00000000000","""Музыкант""",Гомельская обл.,Мозырский р-н,д. Нагорные,"52,01718528130","29,33603851410"
"71124,00000000000","""Надежда""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,97843559520","29,07126336100"
"71065,00000000000","""Наука-1""",Гомельская обл.,Мозырский р-н,д. Стрельск,"51,94766773050","29,44634836700"
"71066,00000000000","""Наука-2""",Гомельская обл.,Мозырский р-н,аг. Большие Зимовищи,"52,01190723170","29,07130212890"
"71038,00000000000","""Озерное""",Гомельская обл.,Мозырский р-н,г. Мозырь,"52,07784567460","29,24997190900"
"71125,00000000000","""Парус-1""",Гомельская обл.,Мозырский р-н,г. Мозырь,"52,02535141880","29,33851616240"
"71078,00000000000","""Парус-2""",Гомельская обл.,Мозырский р-н,д. Нагорные,"52,02018649460","29,34116236460"
"71082,00000000000","""Пенсионер""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,97695101710","29,06248103090"
"82918,00000000000","""Пеньки""",Гомельская обл.,Мозырский р-н,д. Пеньки,"51,95076128770","29,25375871510"
"71050,00000000000","""Пеньки-1""",Гомельская обл.,Мозырский р-н,д. Пеньки,"51,95390736760","29,22935478650"
"82917,00000000000","""Пеньковское""",Гомельская обл.,Мозырский р-н,д. Пеньки,"51,94965299200","29,24268157520"
"71059,00000000000","""Полесье""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,97443391180","29,07212299870"
"71113,00000000000","""Полет""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,98258120950","29,15601711900"
"82916,00000000000","""Прудковское яблоко""",Гомельская обл.,Мозырский р-н,аг. Прудок,"52,06715153810","29,13193232570"
"71076,00000000000","""Путеец""",Гомельская обл.,Мозырский р-н,г. Мозырь,"52,05807115670","29,27782085490"
"71098,00000000000","""Райветлечебница""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,98237328810","29,04547024760"
"71084,00000000000","""Ремонтник""",Гомельская обл.,Мозырский р-н,д. Нагорные,"52,02118650660","29,33760371260"
"71089,00000000000","""Репка""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,97063055760","29,15393668280"
"71100,00000000000","""Родник""",Гомельская обл.,Мозырский р-н,д. Нагорные,"52,01754855940","29,34935057930"
"71046,00000000000","""Ромашка""",Гомельская обл.,Мозырский р-н,д. Костюковичи,"52,10787800390","29,04467877380"
"71117,00000000000","""Светлячок""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,98565543640","29,07046706350"
"71060,00000000000","""Солевик-1""",Гомельская обл.,Мозырский р-н,д. Редька,"52,06730496460","29,15725007020"
"71031,00000000000","""Солевик-2""",Гомельская обл.,Мозырский р-н,д. Бибики,"51,97579329650","29,28568055640"
"71092,00000000000","""Сосновый""",Гомельская обл.,Мозырский р-н,д. Рудня,"52,00220525980","29,06784127130"
"71075,00000000000","""Спецстроевец""",Гомельская обл.,Мозырский р-н,д. Березовка,"51,96526744070","29,14297517830"
"71114,00000000000","""Строитель""",Гомельская обл.,Мозырский р-н,д. Бибики,"51,97417136170","29,28169831750"
"71108,00000000000","""Строитель-1""",Гомельская обл.,Мозырский р-н,д. Акулинка,"51,95811991760","29,39759587680"
"71101,00000000000","""Строитель-2""",Гомельская обл.,Мозырский р-н,д. Бибики,"51,97897246660","29,28568018990"
"71088,00000000000","""Сузорье""",Гомельская обл.,Мозырский р-н,д. Лубня,"52,03556304460","29,35846574370"
"82913,00000000000","""Травка""",Гомельская обл.,Мозырский р-н,д. Балажевичи,"52,09696795280","28,76422402590"
"71042,00000000000","""Трикотажница""",Гомельская обл.,Мозырский р-н,д. Березовка,"51,96635051090","29,14433623160"
"71131,00000000000","""Труд""",Гомельская обл.,Мозырский р-н,п. Дружба,"51,93283822850","29,26285833890"
"71123,00000000000","""Труженик""",Гомельская обл.,Мозырский р-н,д. Лучежевичи,"52,08640589990","29,15428567500"
"71118,00000000000","""Фабричный""",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,98295526260","29,03872066540"
"71109,00000000000","""Фортуна""",Гомельская обл.,Мозырский р-н,д. Рудня,"52,00895026400","29,09127879090"
"71116,00000000000","""Хозяйка""",Гомельская обл.,Мозырский р-н,д. Рудня,"52,01197359070","29,08072256680"
"71030,00000000000","""Швейник""",Гомельская обл.,Мозырский р-н,д. Лубня,"52,03142559610","29,37060082860"
"71049,00000000000","""Швейник-1""",Гомельская обл.,Мозырский р-н,д. Мерабель,"52,09241098960","29,10900124000"
"71129,00000000000","""Швейник-5""",Гомельская обл.,Мозырский р-н,д. Нагорные,"52,01625020430","29,34112535490"
"71128,00000000000","""Энергетик""",Гомельская обл.,Мозырский р-н,д. Редька,"52,06600239230","29,15745853290"
"71061,00000000000","""Энергетик-2""",Гомельская обл.,Мозырский р-н,аг. Большие Зимовищи,"52,01239679480","29,05663353790"
"71094,00000000000","""Энергетик-3""",Гомельская обл.,Мозырский р-н,д. Рудня,"51,99196607310","29,06849903260"
"71041,00000000000","""Яблонька""",Гомельская обл.,Мозырский р-н,д. Великий Боков,"51,97427475640","29,14078677370"
"92971,00000000000","""Родничок"" д.Васьковка",Гомельская обл.,Мозырский р-н,д. Васьковка,"51,98299361910","29,05592266200"
"70110,00000000000","""Химик""",Гомельская обл.,Калинковичский р-н,д. Ладыжин,"52,13514014200","29,38160117390"
"70111,00000000000","""Чаусов Хутор"" Калинковичского района",Гомельская обл.,Калинковичский р-н,г. Калинковичи,"52,16063298450","29,36264713450"
"70112,00000000000","""Дорожник"" д.Ладыжин",Гомельская обл.,Калинковичский р-н,д. Ладыжин,"52,13913928300","29,38378775000"
"81817,00000000000","""Дачное""",Гомельская обл.,Калинковичский р-н,аг. Горбовичи,"52,20808340340","29,26456930970"
"70114,00000000000","""Озерец"" Калинковичского района",Гомельская обл.,Калинковичский р-н,д. Клинск,"52,18688694680","29,10176692490"
"70115,00000000000","""Дорожник"" Калинковичского района",Гомельская обл.,Калинковичский р-н,д. Ладыжин,"52,14639175280","29,41466056830"
"70116,00000000000","""Заря"" Калинковичского района",Гомельская обл.,Калинковичский р-н,д. Антоновка,"52,17455026340","29,27826862350"
"70117,00000000000","""Садки-2"" Калинковичской дистанции пути",Гомельская обл.,Калинковичский р-н,д. Клинск,"52,15887812980","29,10911957770"
"70118,00000000000","""Металлист"" Калинковичского ремонтно-механическог*",Гомельская обл.,Калинковичский р-н,д. Антоновка,"52,18913082600","29,27154464250"
